"PartitionKey","Time","Duration","Distance"
"HomeToSeaTac","11/13/2014 2:00:06 AM","3784","31.547637"
"HomeToSeaTac","11/13/2014 2:30:06 AM","3261","26.369751"
"HomeToSeaTac","11/13/2014 3:00:06 AM","2854","26.369751"
"HomeToSeaTac","11/13/2014 3:30:06 AM","2291","26.369751"
"HomeToSeaTac","11/13/2014 4:00:05 AM","2203","26.369751"
"HomeToSeaTac","11/13/2014 4:30:05 AM","2173","26.369751"
"HomeToSeaTac","11/13/2014 5:00:07 AM","2207","26.369751"
"HomeToSeaTac","11/13/2014 5:30:06 AM","2191","26.369751"
"HomeToSeaTac","11/13/2014 6:00:07 AM","2157","26.369751"
"HomeToSeaTac","11/13/2014 6:30:06 AM","2137","26.369751"
"HomeToSeaTac","11/13/2014 7:00:06 AM","2124","26.369751"
"HomeToSeaTac","11/13/2014 7:30:05 AM","2071","26.369751"
"HomeToSeaTac","11/13/2014 8:00:06 AM","2066","26.369751"
"HomeToSeaTac","11/13/2014 8:30:05 AM","2067","26.369751"
"HomeToSeaTac","11/13/2014 9:00:07 AM","2102","26.369751"
"HomeToSeaTac","11/13/2014 9:30:06 AM","2072","26.369751"
"HomeToSeaTac","11/13/2014 10:00:07 AM","2074","26.369751"
"HomeToSeaTac","11/13/2014 10:30:06 AM","2077","26.369751"
"HomeToSeaTac","11/13/2014 11:00:06 AM","2069","26.369751"
"HomeToSeaTac","11/13/2014 11:30:06 AM","2096","26.369751"
"HomeToSeaTac","11/13/2014 12:00:06 PM","2071","26.369751"
"HomeToSeaTac","11/13/2014 12:30:06 PM","2077","26.369751"
"HomeToSeaTac","11/13/2014 1:00:05 PM","2077","26.369751"
"HomeToSeaTac","11/13/2014 1:30:06 PM","2078","26.369751"
"HomeToSeaTac","11/13/2014 2:00:06 PM","2114","26.369751"
"HomeToSeaTac","11/13/2014 2:30:05 PM","2328","26.369751"
"HomeToSeaTac","11/13/2014 3:00:05 PM","2351","26.369751"
"HomeToSeaTac","11/13/2014 3:30:06 PM","2481","26.369751"
"HomeToSeaTac","11/13/2014 4:00:07 PM","2507","26.369751"
"HomeToSeaTac","11/13/2014 4:30:05 PM","2658","26.369751"
"HomeToSeaTac","11/13/2014 5:00:06 PM","2803","26.369751"
"HomeToSeaTac","11/13/2014 5:30:07 PM","2528","26.369751"
"HomeToSeaTac","11/13/2014 6:00:06 PM","2401","26.369751"
"HomeToSeaTac","11/13/2014 6:30:06 PM","2363","26.369751"
"HomeToSeaTac","11/13/2014 7:00:07 PM","2316","26.369751"
"HomeToSeaTac","11/13/2014 7:30:06 PM","2320","26.369751"
"HomeToSeaTac","11/13/2014 8:00:09 PM","2265","26.369751"
"HomeToSeaTac","11/13/2014 8:30:06 PM","2365","26.369751"
"HomeToSeaTac","11/13/2014 9:00:06 PM","2449","26.369751"
"HomeToSeaTac","11/13/2014 9:30:06 PM","2480","26.369751"
"HomeToSeaTac","11/13/2014 10:00:06 PM","2642","26.369751"
"HomeToSeaTac","11/13/2014 10:30:06 PM","2951","26.369751"
"HomeToSeaTac","11/13/2014 11:00:07 PM","3050","26.369751"
"HomeToSeaTac","11/13/2014 11:30:05 PM","3547","31.547637"
"HomeToSeaTac","11/14/2014 12:00:05 AM","3905","31.547637"
"HomeToSeaTac","11/14/2014 12:30:05 AM","4201","31.547637"
"HomeToSeaTac","11/14/2014 1:00:05 AM","4302","26.369751"
"HomeToSeaTac","11/14/2014 1:30:06 AM","4070","31.547637"
"HomeToSeaTac","11/14/2014 2:00:05 AM","4028","26.369751"
"HomeToSeaTac","11/14/2014 2:30:05 AM","3674","26.369751"
"HomeToSeaTac","11/14/2014 3:00:08 AM","3001","26.369751"
"HomeToSeaTac","11/14/2014 3:30:07 AM","2630","26.369751"
"HomeToSeaTac","11/14/2014 4:00:06 AM","2500","26.369751"
"HomeToSeaTac","11/14/2014 4:30:06 AM","2484","26.369751"
"HomeToSeaTac","11/14/2014 5:00:06 AM","2430","26.369751"
"HomeToSeaTac","11/14/2014 5:30:06 AM","2180","26.369751"
"HomeToSeaTac","11/14/2014 6:00:06 AM","2168","26.369751"
"HomeToSeaTac","11/14/2014 6:30:07 AM","2133","26.369751"
"HomeToSeaTac","11/14/2014 7:00:16 AM","2137","26.369751"
"HomeToSeaTac","11/14/2014 7:30:06 AM","2069","26.369751"
"HomeToSeaTac","11/14/2014 8:00:06 AM","2067","26.369751"
"HomeToSeaTac","11/14/2014 8:30:05 AM","2071","26.369751"
"HomeToSeaTac","11/14/2014 9:00:05 AM","2053","26.369751"
"HomeToSeaTac","11/14/2014 9:30:06 AM","2066","26.369751"
"HomeToSeaTac","11/14/2014 10:00:05 AM","2076","26.369751"
"HomeToSeaTac","11/14/2014 10:30:05 AM","2090","26.369751"
"HomeToSeaTac","11/14/2014 11:00:06 AM","2067","26.369751"
"HomeToSeaTac","11/14/2014 11:30:06 AM","2085","26.369751"
"HomeToSeaTac","11/14/2014 12:00:06 PM","2063","26.369751"
"HomeToSeaTac","11/14/2014 12:30:06 PM","2068","26.369751"
"HomeToSeaTac","11/14/2014 1:00:06 PM","2072","26.369751"
"HomeToSeaTac","11/14/2014 1:30:06 PM","2092","26.369751"
"HomeToSeaTac","11/14/2014 2:00:05 PM","2138","26.369751"
"HomeToSeaTac","11/14/2014 2:30:05 PM","2270","26.369751"
"HomeToSeaTac","11/14/2014 3:00:05 PM","2366","26.369751"
"HomeToSeaTac","11/14/2014 3:30:06 PM","2392","26.369751"
"HomeToSeaTac","11/14/2014 4:00:06 PM","2523","26.369751"
"HomeToSeaTac","11/14/2014 4:30:04 PM","2486","26.369751"
"HomeToSeaTac","11/14/2014 5:00:06 PM","2653","26.369751"
"HomeToSeaTac","11/14/2014 5:30:05 PM","2409","26.369751"
"HomeToSeaTac","11/14/2014 6:00:05 PM","2363","26.369751"
"HomeToSeaTac","11/14/2014 6:30:06 PM","2337","26.369751"
"HomeToSeaTac","11/14/2014 7:00:07 PM","2274","26.369751"
"HomeToSeaTac","11/14/2014 7:30:06 PM","2308","26.369751"
"HomeToSeaTac","11/14/2014 8:00:06 PM","2383","26.369751"
"HomeToSeaTac","11/14/2014 8:30:06 PM","2536","26.369751"
"HomeToSeaTac","11/14/2014 9:00:05 PM","2624","26.369751"
"HomeToSeaTac","11/14/2014 9:30:06 PM","2729","26.369751"
"HomeToSeaTac","11/14/2014 10:00:06 PM","2692","26.369751"
"HomeToSeaTac","11/14/2014 10:30:07 PM","2989","31.547637"
"HomeToSeaTac","11/14/2014 11:00:06 PM","3263","31.547637"
"HomeToSeaTac","11/14/2014 11:30:05 PM","3293","31.547637"
"HomeToSeaTac","11/15/2014 12:00:07 AM","3694","31.547637"
"HomeToSeaTac","11/15/2014 12:30:07 AM","3853","31.547637"
"HomeToSeaTac","11/15/2014 1:00:05 AM","3831","31.547637"
"HomeToSeaTac","11/15/2014 1:30:07 AM","3716","26.369751"
"HomeToSeaTac","11/15/2014 2:00:06 AM","3663","26.369751"
"HomeToSeaTac","11/15/2014 2:30:06 AM","3275","31.547637"
"HomeToSeaTac","11/15/2014 3:00:06 AM","2812","31.547637"
"HomeToSeaTac","11/15/2014 3:30:05 AM","2330","26.369751"
"HomeToSeaTac","11/15/2014 4:00:05 AM","2210","26.369751"
"HomeToSeaTac","11/15/2014 4:30:05 AM","2234","26.369751"
"HomeToSeaTac","11/15/2014 5:00:05 AM","2193","26.369751"
"HomeToSeaTac","11/15/2014 5:30:05 AM","2148","26.369751"
"HomeToSeaTac","11/15/2014 6:00:06 AM","2170","26.369751"
"HomeToSeaTac","11/15/2014 6:30:06 AM","2144","26.369751"
"HomeToSeaTac","11/15/2014 7:00:05 AM","2150","26.369751"
"HomeToSeaTac","11/15/2014 7:30:05 AM","2079","26.369751"
"HomeToSeaTac","11/15/2014 8:00:05 AM","2052","26.369751"
"HomeToSeaTac","11/15/2014 8:30:06 AM","2066","26.369751"
"HomeToSeaTac","11/15/2014 9:00:05 AM","2080","26.369751"
"HomeToSeaTac","11/15/2014 9:30:05 AM","2066","26.369751"
"HomeToSeaTac","11/15/2014 10:00:05 AM","2078","26.369751"
"HomeToSeaTac","11/15/2014 10:30:06 AM","2064","26.369751"
"HomeToSeaTac","11/15/2014 11:00:06 AM","2073","26.369751"
"HomeToSeaTac","11/15/2014 11:30:06 AM","2058","26.369751"
"HomeToSeaTac","11/15/2014 12:00:07 PM","2073","26.369751"
"HomeToSeaTac","11/15/2014 12:30:06 PM","2117","26.369751"
"HomeToSeaTac","11/15/2014 1:00:06 PM","2080","26.369751"
"HomeToSeaTac","11/15/2014 1:30:06 PM","2060","26.369751"
"HomeToSeaTac","11/15/2014 2:00:06 PM","2059","26.369751"
"HomeToSeaTac","11/15/2014 2:30:06 PM","2076","26.369751"
"HomeToSeaTac","11/15/2014 3:00:05 PM","2077","26.369751"
"HomeToSeaTac","11/15/2014 3:30:05 PM","2107","26.369751"
"HomeToSeaTac","11/15/2014 4:00:06 PM","2167","26.369751"
"HomeToSeaTac","11/15/2014 4:30:05 PM","2137","26.369751"
"HomeToSeaTac","11/15/2014 5:00:07 PM","2181","26.369751"
"HomeToSeaTac","11/15/2014 5:30:06 PM","2206","26.369751"
"HomeToSeaTac","11/15/2014 6:00:05 PM","2167","26.369751"
"HomeToSeaTac","11/15/2014 6:30:07 PM","2283","26.369751"
"HomeToSeaTac","11/15/2014 7:00:06 PM","2288","26.369751"
"HomeToSeaTac","11/15/2014 7:30:06 PM","2261","26.369751"
"HomeToSeaTac","11/15/2014 8:00:06 PM","2286","26.369751"
"HomeToSeaTac","11/15/2014 8:30:06 PM","2692","26.369751"
"HomeToSeaTac","11/15/2014 9:00:07 PM","2335","26.369751"
"HomeToSeaTac","11/15/2014 9:30:06 PM","2312","26.369751"
"HomeToSeaTac","11/15/2014 10:00:07 PM","2500","26.369751"
"HomeToSeaTac","11/15/2014 10:30:07 PM","2380","26.369751"
"HomeToSeaTac","11/15/2014 11:00:06 PM","2717","26.369751"
"HomeToSeaTac","11/15/2014 11:30:06 PM","2488","26.369751"
"HomeToSeaTac","11/16/2014 12:00:07 AM","2823","26.369751"
"HomeToSeaTac","11/16/2014 12:30:06 AM","2794","26.369751"
"HomeToSeaTac","11/16/2014 1:00:06 AM","2848","26.369751"
"HomeToSeaTac","11/16/2014 1:30:05 AM","3031","26.369751"
"HomeToSeaTac","11/16/2014 2:00:05 AM","3054","26.369751"
"HomeToSeaTac","11/16/2014 2:30:05 AM","2826","26.369751"
"HomeToSeaTac","11/16/2014 3:00:06 AM","2722","26.369751"
"HomeToSeaTac","11/16/2014 3:30:05 AM","2198","26.369751"
"HomeToSeaTac","11/16/2014 4:00:05 AM","2163","26.369751"
"HomeToSeaTac","11/16/2014 4:30:05 AM","2140","26.369751"
"HomeToSeaTac","11/16/2014 5:00:06 AM","2162","26.369751"
"HomeToSeaTac","11/16/2014 5:30:06 AM","2142","26.369751"
"HomeToSeaTac","11/16/2014 6:00:06 AM","2142","26.369751"
"HomeToSeaTac","11/16/2014 6:30:05 AM","2136","26.369751"
"HomeToSeaTac","11/16/2014 7:00:06 AM","2128","26.369751"
"HomeToSeaTac","11/16/2014 7:30:05 AM","2077","26.369751"
"HomeToSeaTac","11/16/2014 8:00:06 AM","2065","26.369751"
"HomeToSeaTac","11/16/2014 8:30:05 AM","2065","26.369751"
"HomeToSeaTac","11/16/2014 9:00:05 AM","2069","26.369751"
"HomeToSeaTac","11/16/2014 9:30:05 AM","2075","26.369751"
"HomeToSeaTac","11/16/2014 10:00:06 AM","2063","26.369751"
"HomeToSeaTac","11/16/2014 10:30:05 AM","2079","26.369751"
"HomeToSeaTac","11/16/2014 11:00:06 AM","2074","26.369751"
"HomeToSeaTac","11/16/2014 11:30:06 AM","2072","26.369751"
"HomeToSeaTac","11/16/2014 12:00:07 PM","2077","26.369751"
"HomeToSeaTac","11/16/2014 12:30:06 PM","2065","26.369751"
"HomeToSeaTac","11/16/2014 1:00:06 PM","2169","26.369751"
"HomeToSeaTac","11/16/2014 1:30:05 PM","2063","26.369751"
"HomeToSeaTac","11/16/2014 2:00:06 PM","2058","26.369751"
"HomeToSeaTac","11/16/2014 2:30:06 PM","2057","26.369751"
"HomeToSeaTac","11/16/2014 3:00:06 PM","2060","26.369751"
"HomeToSeaTac","11/16/2014 3:30:05 PM","2055","26.369751"
"HomeToSeaTac","11/16/2014 4:00:07 PM","2079","26.369751"
"HomeToSeaTac","11/16/2014 4:30:06 PM","2108","26.369751"
"HomeToSeaTac","11/16/2014 5:00:05 PM","2123","26.369751"
"HomeToSeaTac","11/16/2014 5:30:05 PM","2137","26.369751"
"HomeToSeaTac","11/16/2014 6:00:06 PM","2146","26.369751"
"HomeToSeaTac","11/16/2014 6:30:06 PM","2125","26.369751"
"HomeToSeaTac","11/16/2014 7:00:06 PM","2134","26.369751"
"HomeToSeaTac","11/16/2014 7:30:06 PM","2178","26.369751"
"HomeToSeaTac","11/16/2014 8:00:05 PM","2138","26.369751"
"HomeToSeaTac","11/16/2014 8:30:06 PM","2160","26.369751"
"HomeToSeaTac","11/16/2014 9:00:06 PM","2161","26.369751"
"HomeToSeaTac","11/16/2014 9:30:06 PM","2174","26.369751"
"HomeToSeaTac","11/16/2014 10:00:05 PM","2194","26.369751"
"HomeToSeaTac","11/16/2014 10:30:05 PM","2207","26.369751"
"HomeToSeaTac","11/16/2014 11:00:06 PM","2380","26.369751"
"HomeToSeaTac","11/16/2014 11:30:05 PM","2193","26.369751"
"HomeToSeaTac","11/17/2014 12:00:06 AM","2175","26.369751"
"HomeToSeaTac","11/17/2014 12:30:06 AM","2184","26.369751"
"HomeToSeaTac","11/17/2014 1:00:07 AM","2205","26.369751"
"HomeToSeaTac","11/17/2014 1:30:06 AM","2177","26.369751"
"HomeToSeaTac","11/17/2014 2:00:05 AM","2217","26.369751"
"HomeToSeaTac","11/17/2014 2:30:06 AM","2185","26.369751"
"HomeToSeaTac","11/17/2014 3:00:06 AM","2172","26.369751"
"HomeToSeaTac","11/17/2014 3:30:05 AM","2212","26.369751"
"HomeToSeaTac","11/17/2014 4:00:06 AM","2146","26.369751"
"HomeToSeaTac","11/17/2014 4:30:06 AM","2180","26.369751"
"HomeToSeaTac","11/17/2014 5:00:07 AM","2147","26.369751"
"HomeToSeaTac","11/17/2014 5:30:06 AM","2144","26.369751"
"HomeToSeaTac","11/17/2014 6:00:09 AM","2141","26.369751"
"HomeToSeaTac","11/17/2014 6:30:06 AM","2132","26.369751"
"HomeToSeaTac","11/17/2014 7:00:07 AM","2135","26.369751"
"HomeToSeaTac","11/17/2014 7:30:06 AM","2069","26.369751"
"HomeToSeaTac","11/17/2014 8:00:06 AM","2063","26.369751"
"HomeToSeaTac","11/17/2014 8:30:07 AM","2062","26.369751"
"HomeToSeaTac","11/17/2014 9:00:06 AM","2074","26.369751"
"HomeToSeaTac","11/17/2014 9:30:06 AM","2068","26.369751"
"HomeToSeaTac","11/17/2014 10:00:06 AM","2072","26.369751"
"HomeToSeaTac","11/17/2014 10:30:06 AM","2093","26.369751"
"HomeToSeaTac","11/17/2014 11:00:06 AM","2080","26.369751"
"HomeToSeaTac","11/17/2014 11:30:05 AM","2065","26.369751"
"HomeToSeaTac","11/17/2014 12:00:07 PM","2073","26.369751"
"HomeToSeaTac","11/17/2014 12:30:05 PM","2064","26.369751"
"HomeToSeaTac","11/17/2014 1:00:05 PM","2069","26.369751"
"HomeToSeaTac","11/17/2014 1:30:06 PM","2084","26.369751"
"HomeToSeaTac","11/17/2014 2:00:06 PM","2130","26.369751"
"HomeToSeaTac","11/17/2014 2:30:05 PM","2200","26.369751"
"HomeToSeaTac","11/17/2014 3:00:05 PM","2334","26.369751"
"HomeToSeaTac","11/17/2014 3:30:06 PM","2526","26.369751"
"HomeToSeaTac","11/17/2014 4:00:06 PM","2604","26.369751"
"HomeToSeaTac","11/17/2014 4:30:05 PM","2598","26.369751"
"HomeToSeaTac","11/17/2014 5:00:07 PM","2574","26.369751"
"HomeToSeaTac","11/17/2014 5:30:06 PM","2543","26.369751"
"HomeToSeaTac","11/17/2014 6:00:05 PM","2390","26.369751"
"HomeToSeaTac","11/17/2014 6:30:06 PM","2275","26.369751"
"HomeToSeaTac","11/17/2014 7:00:06 PM","2199","26.369751"
"HomeToSeaTac","11/17/2014 7:30:05 PM","2298","26.369751"
"HomeToSeaTac","11/17/2014 8:00:06 PM","2233","26.369751"
"HomeToSeaTac","11/17/2014 8:30:06 PM","2279","26.369751"
"HomeToSeaTac","11/17/2014 9:00:05 PM","2377","26.369751"
"HomeToSeaTac","11/17/2014 9:30:05 PM","2304","26.369751"
"HomeToSeaTac","11/17/2014 10:00:05 PM","2342","26.369751"
"HomeToSeaTac","11/17/2014 10:30:05 PM","2650","26.369751"
"HomeToSeaTac","11/17/2014 11:00:08 PM","2694","26.369751"
"HomeToSeaTac","11/17/2014 11:30:07 PM","3078","31.547637"
"HomeToSeaTac","11/18/2014 12:00:06 AM","3351","31.547637"
"HomeToSeaTac","11/18/2014 12:30:06 AM","3289","26.369751"
"HomeToSeaTac","11/18/2014 1:00:06 AM","3260","26.369751"
"HomeToSeaTac","11/18/2014 1:30:06 AM","3122","26.369751"
"HomeToSeaTac","11/18/2014 2:00:06 AM","3059","26.369751"
"HomeToSeaTac","11/18/2014 2:30:07 AM","2574","26.369751"
"HomeToSeaTac","11/18/2014 3:00:08 AM","2413","26.369751"
"HomeToSeaTac","11/18/2014 3:30:06 AM","2209","26.369751"
"HomeToSeaTac","11/18/2014 4:00:06 AM","2161","26.369751"
"HomeToSeaTac","11/18/2014 4:30:07 AM","2171","26.369751"
"HomeToSeaTac","11/18/2014 5:00:07 AM","2155","26.369751"
"HomeToSeaTac","11/18/2014 5:30:06 AM","2162","26.369751"
"HomeToSeaTac","11/18/2014 6:00:07 AM","2144","26.369751"
"HomeToSeaTac","11/18/2014 6:30:07 AM","2137","26.369751"
"HomeToSeaTac","11/18/2014 7:00:05 AM","2138","26.369751"
"HomeToSeaTac","11/18/2014 7:30:06 AM","2086","26.369751"
"HomeToSeaTac","11/18/2014 8:00:06 AM","2060","26.369751"
"HomeToSeaTac","11/18/2014 8:30:05 AM","2062","26.369751"
"HomeToSeaTac","11/18/2014 9:00:07 AM","2358","26.369751"
"HomeToSeaTac","11/18/2014 9:30:06 AM","2060","26.369751"
"HomeToSeaTac","11/18/2014 10:00:06 AM","2069","26.369751"
"HomeToSeaTac","11/18/2014 10:30:05 AM","2070","26.369751"
"HomeToSeaTac","11/18/2014 11:00:06 AM","2101","26.369751"
"HomeToSeaTac","11/18/2014 11:30:06 AM","2079","26.369751"
"HomeToSeaTac","11/18/2014 12:00:06 PM","2069","26.369751"
"HomeToSeaTac","11/18/2014 12:30:05 PM","2076","26.369751"
"HomeToSeaTac","11/18/2014 1:00:05 PM","2069","26.369751"
"HomeToSeaTac","11/18/2014 1:30:07 PM","2124","26.369751"
"HomeToSeaTac","11/18/2014 2:00:05 PM","2146","26.369751"
"HomeToSeaTac","11/18/2014 2:30:04 PM","2252","26.369751"
"HomeToSeaTac","11/18/2014 3:00:05 PM","2487","26.369751"
"HomeToSeaTac","11/18/2014 3:30:06 PM","2649","26.369751"
"HomeToSeaTac","11/18/2014 4:00:06 PM","2692","26.369751"
"HomeToSeaTac","11/18/2014 4:30:05 PM","2707","26.369751"
"HomeToSeaTac","11/18/2014 5:00:06 PM","2560","26.369751"
"HomeToSeaTac","11/18/2014 5:30:06 PM","2483","26.369751"
"HomeToSeaTac","11/18/2014 6:00:06 PM","2338","26.369751"
"HomeToSeaTac","11/18/2014 6:30:06 PM","2327","26.369751"
"HomeToSeaTac","11/18/2014 7:00:06 PM","2391","26.369751"
"HomeToSeaTac","11/18/2014 7:30:06 PM","2421","26.369751"
"HomeToSeaTac","11/18/2014 8:00:06 PM","2448","26.369751"
"HomeToSeaTac","11/18/2014 8:30:07 PM","2326","26.369751"
"HomeToSeaTac","11/18/2014 9:00:07 PM","2360","26.369751"
"HomeToSeaTac","11/18/2014 9:30:05 PM","2303","26.369751"
"HomeToSeaTac","11/18/2014 10:00:06 PM","2427","26.369751"
"HomeToSeaTac","11/18/2014 10:30:06 PM","2515","26.369751"
"HomeToSeaTac","11/18/2014 11:00:07 PM","2572","26.369751"
"HomeToSeaTac","11/18/2014 11:30:06 PM","2695","26.369751"
"HomeToSeaTac","11/19/2014 12:00:07 AM","3202","26.369751"
"HomeToSeaTac","11/19/2014 12:30:06 AM","3272","26.369751"
"HomeToSeaTac","11/19/2014 1:00:06 AM","3532","26.369751"
"HomeToSeaTac","11/19/2014 1:30:07 AM","3398","26.369751"
"HomeToSeaTac","11/19/2014 2:00:06 AM","3303","26.369751"
"HomeToSeaTac","11/19/2014 2:30:06 AM","3031","26.369751"
"HomeToSeaTac","11/19/2014 3:00:05 AM","2580","26.369751"
"HomeToSeaTac","11/19/2014 3:30:06 AM","2269","26.369751"
"HomeToSeaTac","11/19/2014 4:00:06 AM","2235","26.369751"
"HomeToSeaTac","11/19/2014 4:30:05 AM","2172","26.369751"
"HomeToSeaTac","11/19/2014 5:00:09 AM","2172","26.369751"
"HomeToSeaTac","11/19/2014 5:30:05 AM","2174","26.369751"
"HomeToSeaTac","11/19/2014 6:00:07 AM","2148","26.369751"
"HomeToSeaTac","11/19/2014 6:30:05 AM","2135","26.369751"
"HomeToSeaTac","11/19/2014 7:00:06 AM","2131","26.369751"
"HomeToSeaTac","11/19/2014 7:30:06 AM","2078","26.369751"
"HomeToSeaTac","11/19/2014 8:00:06 AM","2060","26.369751"
"HomeToSeaTac","11/19/2014 8:30:05 AM","2079","26.369751"
"HomeToSeaTac","11/19/2014 9:00:05 AM","2075","26.369751"
"HomeToSeaTac","11/19/2014 9:30:07 AM","2066","26.369751"
"HomeToSeaTac","11/19/2014 10:00:07 AM","2064","26.369751"
"HomeToSeaTac","11/19/2014 10:30:05 AM","2074","26.369751"
"HomeToSeaTac","11/19/2014 11:00:05 AM","2074","26.369751"
"HomeToSeaTac","11/19/2014 11:30:06 AM","2059","26.369751"
"HomeToSeaTac","11/19/2014 12:00:29 PM","2086","26.369751"
"HomeToSeaTac","11/19/2014 12:30:06 PM","2057","26.369751"
"HomeToSeaTac","11/19/2014 1:00:07 PM","2074","26.369751"
"HomeToSeaTac","11/19/2014 1:30:06 PM","2104","26.369751"
"HomeToSeaTac","11/19/2014 2:00:06 PM","2198","26.369751"
"HomeToSeaTac","11/19/2014 2:30:08 PM","2293","26.369751"
"HomeToSeaTac","11/19/2014 3:00:07 PM","2634","26.369751"
"HomeToSeaTac","11/19/2014 3:30:05 PM","2659","26.369751"
"HomeToSeaTac","11/19/2014 4:00:06 PM","2644","26.369751"
"HomeToSeaTac","11/19/2014 4:30:05 PM","2645","26.369751"
"HomeToSeaTac","11/19/2014 5:00:07 PM","2626","26.369751"
"HomeToSeaTac","11/19/2014 5:30:05 PM","2517","26.369751"
"HomeToSeaTac","11/19/2014 6:00:06 PM","2359","26.369751"
"HomeToSeaTac","11/19/2014 6:30:06 PM","2298","26.369751"
"HomeToSeaTac","11/19/2014 7:00:08 PM","2274","26.369751"
"HomeToSeaTac","11/19/2014 7:30:05 PM","2344","26.369751"
"HomeToSeaTac","11/19/2014 8:00:06 PM","2287","26.369751"
"HomeToSeaTac","11/19/2014 8:30:07 PM","2357","26.369751"
"HomeToSeaTac","11/19/2014 9:00:07 PM","2338","26.369751"
"HomeToSeaTac","11/19/2014 9:30:06 PM","2417","26.369751"
"HomeToSeaTac","11/19/2014 10:00:06 PM","2459","26.369751"
"HomeToSeaTac","11/19/2014 10:30:06 PM","2524","26.369751"
"HomeToSeaTac","11/19/2014 11:00:06 PM","2856","26.369751"
"HomeToSeaTac","11/19/2014 11:30:05 PM","2939","26.369751"
"HomeToSeaTac","11/20/2014 12:00:06 AM","3342","31.547637"
"HomeToSeaTac","11/20/2014 12:30:06 AM","3695","26.369751"
"HomeToSeaTac","11/20/2014 1:00:06 AM","3731","31.547637"
"HomeToSeaTac","11/20/2014 1:30:05 AM","3725","31.547637"
"HomeToSeaTac","11/20/2014 2:00:06 AM","3497","31.547637"
"HomeToSeaTac","11/20/2014 2:30:06 AM","3215","26.369751"
"HomeToSeaTac","11/20/2014 3:00:06 AM","2867","31.547637"
"HomeToSeaTac","11/20/2014 3:30:05 AM","2396","26.369751"
"HomeToSeaTac","11/20/2014 4:00:05 AM","2202","26.369751"
"HomeToSeaTac","11/20/2014 4:30:05 AM","2171","26.369751"
"HomeToSeaTac","11/20/2014 5:00:06 AM","2181","26.369751"
"HomeToSeaTac","11/20/2014 5:30:06 AM","2173","26.369751"
"HomeToSeaTac","11/20/2014 6:00:08 AM","2161","26.369751"
"HomeToSeaTac","11/20/2014 6:30:06 AM","2152","26.369751"
"HomeToSeaTac","11/20/2014 7:00:06 AM","2181","26.369751"
"HomeToSeaTac","11/20/2014 7:30:07 AM","2101","26.369751"
"HomeToSeaTac","11/20/2014 8:00:06 AM","2153","26.369751"
"HomeToSeaTac","11/20/2014 8:30:07 AM","2062","26.369751"
"HomeToSeaTac","11/20/2014 9:00:06 AM","2092","26.369751"
"HomeToSeaTac","11/20/2014 9:30:06 AM","2074","26.369751"
"HomeToSeaTac","11/20/2014 10:00:07 AM","2093","26.369751"
"HomeToSeaTac","11/20/2014 10:30:07 AM","2092","26.369751"
"HomeToSeaTac","11/20/2014 11:00:06 AM","2073","26.369751"
"HomeToSeaTac","11/20/2014 11:30:07 AM","2069","26.369751"
"HomeToSeaTac","11/20/2014 12:00:06 PM","2068","26.369751"
"HomeToSeaTac","11/20/2014 12:30:06 PM","2105","26.369751"
"HomeToSeaTac","11/20/2014 1:00:06 PM","2102","26.369751"
"HomeToSeaTac","11/20/2014 1:30:07 PM","2094","26.369751"
"HomeToSeaTac","11/20/2014 2:00:06 PM","2124","26.369751"
"HomeToSeaTac","11/20/2014 2:30:06 PM","2337","26.369751"
"HomeToSeaTac","11/20/2014 3:00:06 PM","2370","26.369751"
"HomeToSeaTac","11/20/2014 3:30:07 PM","2466","26.369751"
"HomeToSeaTac","11/20/2014 4:00:05 PM","2789","26.369751"
"HomeToSeaTac","11/20/2014 4:30:07 PM","2673","26.369751"
"HomeToSeaTac","11/20/2014 5:00:06 PM","2691","26.369751"
"HomeToSeaTac","11/20/2014 5:30:07 PM","2538","26.369751"
"HomeToSeaTac","11/20/2014 6:00:05 PM","2439","26.369751"
"HomeToSeaTac","11/20/2014 6:30:07 PM","2363","26.369751"
"HomeToSeaTac","11/20/2014 7:00:08 PM","2319","26.369751"
"HomeToSeaTac","11/20/2014 7:30:07 PM","2264","26.369751"
"HomeToSeaTac","11/20/2014 8:00:05 PM","2387","26.369751"
"HomeToSeaTac","11/20/2014 8:30:05 PM","2342","26.369751"
"HomeToSeaTac","11/20/2014 9:00:06 PM","2451","26.369751"
"HomeToSeaTac","11/20/2014 9:30:05 PM","2492","26.369751"
"HomeToSeaTac","11/20/2014 10:00:07 PM","2621","26.369751"
"HomeToSeaTac","11/20/2014 10:30:06 PM","2628","26.369751"
"HomeToSeaTac","11/20/2014 11:00:06 PM","2941","26.369751"
"HomeToSeaTac","11/20/2014 11:30:07 PM","3111","31.547637"
"HomeToSeaTac","11/21/2014 12:00:07 AM","3494","31.547637"
"HomeToSeaTac","11/21/2014 12:30:07 AM","4215","31.547637"
"HomeToSeaTac","11/21/2014 1:00:06 AM","4356","26.369751"
"HomeToSeaTac","11/21/2014 1:30:06 AM","4634","26.369751"
"HomeToSeaTac","11/21/2014 2:00:06 AM","4338","26.369751"
"HomeToSeaTac","11/21/2014 2:30:05 AM","3763","26.369751"
"HomeToSeaTac","11/21/2014 3:00:07 AM","3374","26.369751"
"HomeToSeaTac","11/21/2014 3:30:07 AM","2869","31.547637"
